PixelID,TelID,EyeID,Status,Charge,Theta,Phi,TimeOffset,PulseStart,PulseCentroid,PulseStop,TraceBins
632,2,5,0,112.201,52.4826,92.3335,0,624,0,645,-2.12502 30.6002 -2.12502 -5.10004 -11.0501 -5.10004 0.850007 0.850007 6.80005 15.7251 21.6752 24.6502 33.5753 -8.07506 -14.0251 -8.07506 6.80005 6.80005 6.80005 -14.0251 -8.07506 6.80005 18.7001 -8.07506 -8.07506 15.7251 9.77508
588,2,5,0,48.0255,52.2785,97.2378,0,622,0,638,-19.0555 -12.8668 2.60493 -3.58375 11.888 18.0766 -3.58375 14.9823 -0.489411 -9.77244 -9.77244 -0.489411 -25.2442 -28.3385 -31.4328 -3.58375 30.454 64.4918 27.3597 27.3597 21.171 -22.1498
631,2,5,4,720.842,51.1542,93.4586,0,624,317.152,645,-12.8979 -24.893 -24.893 14.0913 20.0888 -0.902697 8.09367 38.0816 47.0779 47.0779 74.067 71.0683 74.067 44.0792 59.0731 29.0852 41.0804 38.0816 29.0852 5.09488 -0.902697 26.0864 29.0852 23.0876 5.09488 -9.89907 2.09609
831,2,5,0,0,52.3285,71.2538,0,1206,0,1227,-19.2613 -14.3361 -6.94815 15.2156 17.6782 2.90239 0.439757 -11.8734 -4.48552 7.82767 0.439757 -24.1866 -2.02288 -2.02288 -21.724 27.5288 7.82767 -9.41079 -19.2613 -11.8734 -9.41079 -6.94815 -4.48552 -9.41079 2.90239 10.2903 2.90239
586,2,5,0,271.675,49.7008,96.8376,0,622,0,638,3.14758 3.14758 20.0166 29.6561 24.8363 10.3772 15.1969 -1.67215 0.737713 29.6561 -1.67215 -18.5412 0.737713 27.2462 12.787 27.2462 44.1152 60.9843 20.0166 -18.5412 -23.3609 5.55744
610,2,5,0,0,52.406,94.7913,0,622,0,645,-2.31707 7.88844 2.78569 15.5426 5.33706 48.7105 5.33706 -25.2795 -22.7281 -30.3822 -15.074 -4.86844 0.23431 -27.8308 -9.9712 -25.2795 18.0939 30.8508 -4.86844 2.78569 5.33706 -4.86844 -4.86844 -2.31707 -12.5226 -30.3822 -25.2795 -15.074 -20.1767
609,2,5,4,576.054,51.0568,95.8427,0,622,316.004,638,-6.03635 -6.03635 -26.8386 -13.8372 19.9664 53.77 35.5681 35.5681 22.5667 12.1656 9.5653 19.9664 6.96502 14.7659 58.9705 139.579 103.175 43.3689 17.3661 -3.43608 -6.03635 -32.0391
587,2,5,0,428.358,50.9111,98.2142,0,622,0,638,-14.9594 -4.92674 15.1385 32.6957 25.1712 7.61406 -14.9594 10.1222 25.1712 -24.992 -32.5165 -7.4349 0.0895771 -2.41858 2.59774 22.663 85.367 150.579 135.53 47.7446 -12.4512 -17.4675
810,2,5,0,187.541,53.7534,71.9183,0,1206,0,1227,12.9292 -20.8269 -6.36002 -3.94887 22.5738 22.5738 24.9849 46.6852 34.6295 -1.53772 -13.5935 -16.0046 -1.53772 8.10687 -6.36002 5.69572 -8.77116 12.9292 34.6295 17.7515 -1.53772 15.3403 12.9292 15.3403 -11.1823 0.873426 -8.77116
852,2,5,0,0,50.4904,68.3434,0,365,0,390,-5.75773 -16.8761 2.58105 -22.4353 -11.3169 10.9198 2.58105 -16.8761 -5.75773 -8.53732 -14.0965 -0.198542 -0.198542 -30.7741 -11.3169 -8.53732 -16.8761 -8.53732 5.36064 19.2586 -5.75773 5.36064 35.9362 -5.75773 10.9198 19.2586 -5.75773 -5.75773 -22.4353 -19.6557 -2.97813
854,2,5,0,0,52.897,67.1033,0,1206,0,1227,2.01687 29.1754 29.1754 -7.03596 -10.0536 -19.1064 -16.0888 -10.0536 -16.0888 -25.1416 8.05209 20.1225 -1.00074 -10.0536 -19.1064 -31.1768 -19.1064 -1.00074 -1.00074 -16.0888 -1.00074 -7.03596 -16.0888 5.03448 -4.01835 -13.0712 -13.0712
873,2,5,0,24.5441,49.0652,67.8029,0,365,0,390,-23.2295 -0.0394389 41.1873 38.6107 -18.0761 -10.3461 -2.61611 28.304 5.11391 -5.19278 -2.61611 12.8439 -5.19278 -15.4995 -7.76946 -10.3461 15.4206 -5.19278 2.53723 38.6107 -2.61611 -18.0761 -5.19278 -10.3461 7.69058 -15.4995 -5.19278 5.11391 15.4206 -2.61611 -20.6528
874,2,5,2,469.35,50.0321,66.1091,0,365,189.451,390,-0.989034 -12.9183 -6.95367 -9.93598 31.8165 13.9226 1.99328 22.8695 28.8341 -0.989034 7.95792 31.8165 34.7988 34.7988 31.8165 16.9049 1.99328 -0.989034 -6.95367 1.99328 25.8518 40.7634 46.728 46.728 16.9049 7.95792 10.9402 16.9049 13.9226 -21.8653 -27.8299
806,2,5,4,1162.4,48.7834,73.8143,0,590,300.043,604,-22.7298 -12.2535 0.841845 -7.01538 27.0326 13.9372 19.1754 3.46092 19.1754 29.6517 0.841845 11.3181 152.748 621.562 218.225 29.6517 16.5563 6.07999 -1.77723 -17.4917
805,2,5,0,34.5217,47.6805,75.3016,0,590,0,604,-16.1261 -7.34632 13.1398 21.9195 -1.49316 -39.5387 -1.49316 16.0663 18.9929 30.6993 1.43343 7.2866 16.0663 10.2132 -21.9792 -24.9058 -1.49316 4.36001 -1.49316 10.2132
827,2,5,0,63.9448,47.3768,73.1261,0,590,0,609,-3.37508 -30.073 -24.1401 -30.073 -3.37508 -6.34151 -15.2408 -21.1737 -6.34151 8.49066 11.4571 8.49066 64.8529 85.618 73.7522 5.52423 2.55779 -18.2073 20.3564 -9.30795 2.55779 2.55779 -0.408642 -33.0394 -21.1737
807,2,5,0,229.295,50.1907,74.532,0,590,0,612,5.58349 8.50179 14.3384 -11.9263 2.66518 -0.253118 5.58349 2.66518 23.0933 17.2567 2.66518 -0.253118 14.3384 20.175 26.0116 20.175 -0.253118 -0.253118 2.66518 2.66518 8.50179 -17.7629 -14.8446 8.50179 26.0116 2.66518 28.9299 31.8482
784,2,5,0,140.273,49.0793,76.0527,0,590,0,604,-10.7792 -2.37314 -10.7792 -7.97718 11.637 25.6471 39.6572 53.6673 -2.37314 6.03292 -2.37314 8.83495 8.83495 3.2309 -13.5812 -16.3832 0.428881 6.03292 8.83495 34.0531
829,2,5,4,2274.44,49.8591,72.2549,0,598,301.012,612,9.31365 3.83996 14.7873 -18.0548 -4.37057 444.472 1361.31 326.788 -18.0548 -1.63373 12.0505 36.6821 25.7347 36.6821 28.4716 20.261 31.2084 -7.10742 1.10312 25.7347
849,2,5,0,0,47.0325,70.9771,0,598,0,609,6.22029 -21.4185 -15.2765 -30.6314 9.29127 27.7171 33.8591 15.4332 -12.2056 -2.99263 0.0783412 -6.06361 -2.99263 -15.2765 -27.5604 -9.13458 -21.4185
828,2,5,4,1227.37,48.4448,71.6039,0,598,300.956,609,-7.17435 -9.74976 -22.6268 -30.353 28.8814 337.93 646.979 149.926 -17.476 -14.9006 28.8814 18.5797 39.183 21.1551 18.5797 -14.9006 13.4289
850,2,5,0,42.6582,48.0645,69.4246,0,598,0,609,6.58008 -15.4391 -2.85672 19.1625 6.58008 22.3081 44.3273 16.0169 31.7449 12.8713 -15.4391 6.58008 -9.14791 -21.7303 -24.8759 -21.7303 -12.2935
808,2,5,0,158.357,51.2747,72.934,0,596,0,612,-22.6599 -1.03438 17.8879 1.6688 9.77835 -1.03438 -9.14393 -3.73757 36.8102 23.2943 4.37199 -1.03438 -1.03438 12.4815 -1.03438 4.37199 17.8879 7.07517 36.8102 36.8102 -6.44075 -3.73757
851,2,5,4,2481.39,49.4835,70.0109,0,598,300.749,604,-12.9022 -15.5811 -23.6177 8.5286 32.6383 407.678 1556.91 458.577 16.5652 0.492035 0.492035 13.8863
852,2,5,4,1735.79,50.4904,68.3434,0,599,301.199,606,-8.16006 -2.47845 -11.0009 -30.8865 62.86 454.891 980.439 261.716 -8.16006 -5.31926 20.248 6.04395 -8.16006
873,2,5,0,51.4225,49.0652,67.8029,0,598,0,606,4.04701 -19.5138 -22.1317 -6.42447 4.04701 14.5185 24.99 43.3151 6.66489 4.04701 9.28276 9.28276 1.42914 -22.1317
830,2,5,4,910.876,50.905,70.6194,0,596,300.85,605,20.4189 3.24249 -1.66506 10.6038 15.5114 8.15003 -18.8415 89.1245 476.821 282.973 47.4104 0.788713 -1.66506 -4.11883 -28.6566
853,2,5,0,135.424,51.9186,68.9035,0,596,0,608,10.9437 7.70358 -18.2175 -40.8984 -14.9773 14.1838 14.1838 1.22332 78.9865 273.394 27.1444 -37.6583 -21.4576 -40.8984 -34.4181 -18.2175 -37.6583 -27.9379
831,2,5,0,158.705,52.3285,71.2538,0,596,0,605,5.67865 13.2847 -1.92738 31.0321 18.3554 -6.99806 18.3554 -6.99806 0.607965 38.6381 20.8907 -6.99806 -6.99806 13.2847 28.4967
875,2,5,4,962.901,51.4627,66.5981,0,599,301.417,608,-22.6505 -5.45424 -14.0524 -8.32028 6.0099 134.982 521.897 249.623 34.6703 -8.32028 14.608 14.608 3.14387 -2.58821 -8.32028
874,2,5,0,0,50.0321,66.1091,0,599,0,608,-15.4124 19.5779 13.7462 -15.4124 -9.58066 -6.66481 -3.74895 13.7462 16.662 -6.66481 -24.1599 -15.4124 -9.58066 4.99861 2.08275
854,2,5,0,215.056,52.897,67.1033,0,599,0,608,-5.08158 -8.21362 -5.08158 -5.08158 -11.3457 7.44659 73.2195 82.6156 13.7107 26.2388 13.7107 -17.6097 4.31455 23.1068 23.1068
876,2,5,4,575.106,52.3978,64.7718,0,600,301.819,607,-17.0185 -11.8269 -11.8269 1.15223 24.5146 94.6017 299.671 110.177 24.5146 14.1313 6.34386 -4.03941 -9.23105
877,2,5,0,200.51,53.8371,65.2152,0,600,0,607,7.58411 0.126825 -7.33046 24.9844 -4.8447 -7.33046 37.4132 42.3848 7.58411 32.4417 42.3848 24.9844 0.126825
1180,3,5,0,116.978,48.8181,123.696,0,599,0,606,14.312 20.3187 11.3086 35.3355 14.312 5.30186 2.29849 -21.7284 -3.70824 -9.71497 5.30186 35.3355 8.30523
1179,3,5,0,50.6673,47.6159,125.029,0,599,0,606,-24.3954 -24.3954 3.89749 6.72677 9.55606 46.3368 37.8489 9.55606 3.89749 3.89749 -18.7368 -1.76109 -1.76109
1181,3,5,0,0,50.1887,124.614,0,599,0,606,7.66554 -0.214421 18.1722 18.1722 2.41223 -23.8543 -18.601 -0.214421 7.66554 -13.3477 -36.9876 -42.2409 2.41223
1157,3,5,0,298.538,47.7456,127.248,0,599,0,606,44.1519 1.99322 -0.817363 10.425 30.099 30.099 111.606 21.6673 1.99322 24.4779 13.2355 10.425 -0.817363
1136,3,5,4,1203.2,49.0893,128.246,0,599,301.598,606,-1.68794 -9.89046 -26.2955 -18.093 1.04624 83.0715 378.363 613.502 159.628 6.51459 -20.8272 -15.3588 20.1855
1159,3,5,0,354.594,50.3307,126.949,0,597,0,608,3.28785 17.1166 6.0536 -10.5409 14.3508 19.8823 22.6481 19.8823 47.5398 136.044 44.774 17.1166 0.522105 -5.00939 -18.8381 8.81934 30.9453
1158,3,5,4,481.872,48.9761,125.965,0,599,301.333,606,15.5385 -1.96464 -16.9673 -6.96554 3.03626 88.0515 288.087 98.0533 -9.46598 10.5376 10.5376 -14.4669 -1.96464
1137,3,5,4,1654.67,50.4256,129.297,0,597,301.91,608,15.2246 -11.49 -24.8473 9.88167 20.5675 20.5675 28.5819 12.5531 154.14 618.974 618.974 124.754 12.5531 31.2534 1.8673 -14.1615 4.53876
1115,3,5,0,295.533,50.4732,131.652,0,597,0,615,17.0562 -12.0595 1.17489 17.0562 17.0562 17.0562 -14.7064 -12.0595 -6.76576 54.1126 157.341 56.7594 11.7624 17.0562 -6.76576 -6.76576 -22.6471 9.11554 1.17489 1.17489 -4.11888 -12.0595 -9.41264 24.9968
1117,3,5,0,168.714,53.0707,131.582,0,601,0,615,-7.97324 -5.36865 -23.6008 -7.97324 7.65431 -10.5778 5.04972 80.5829 49.3278 -10.5778 7.65431 5.04972 5.04972 20.6773 25.8865 12.8635 10.2589 5.04972 5.04972 -5.36865
1138,3,5,0,184.741,51.6786,127.988,0,597,0,615,27.3776 27.3776 16.1984 -20.1339 -39.6974 -25.7235 -20.1339 -8.95474 5.01922 32.9671 41.3515 10.6088 41.3515 5.01922 10.6088 10.6088 21.788 -11.7495 -22.9287 2.22443 27.3776 41.3515 7.81401 5.01922
1094,3,5,4,424.871,51.7782,132.83,0,603,302.766,610,-3.48402 -38.5028 -36.0015 -15.9907 71.5563 266.661 126.586 4.02002 -23.4948 -10.988 6.52136 6.52136 -0.982671
1113,3,5,2,445.559,47.8757,131.712,0,265,138.266,289,-5.34514 11.6898 11.6898 0.333166 6.01147 23.0464 40.0813 17.3681 3.17232 20.2072 28.7247 34.403 31.5639 34.403 11.6898 14.5289 42.9205 6.01147 6.01147 28.7247 17.3681 17.3681 6.01147 3.17232 14.5289 25.8856 11.6898 0.333166 -13.8626 -11.0234
1093,3,5,0,0,50.4732,134.008,0,603,0,610,-18.3957 -20.8789 -18.3957 -8.46303 1.46963 -3.4967 6.43596 1.46963 -18.3957 -5.97987 -3.4967 3.95279 -5.97987
1116,3,5,4,573.243,51.7533,130.406,0,601,303.057,615,-15.9183 -13.5016 -6.25141 8.24891 -6.25141 59 288.588 126.668 -1.41797 -20.7517 5.83219 29.9994 -1.41797 5.83219 22.7492 29.9994 10.6656 15.4991 -1.41797 20.3325
1139,3,5,0,0,53.0185,129.088,0,601,0,615,-20.3196 -13.233 -10.8709 0.940052 -27.4061 -17.9574 -22.6818 17.4753 -3.78431 -6.14649 -13.233 -8.50867 -22.6818 -22.6818 -15.5952 -1.42213 0.940052 -13.233 3.30223 24.5619
1092,3,5,0,0,49.1801,132.83,0,265,0,289,-1.74155 -4.51671 -10.067 -10.067 -4.51671 9.35909 9.35909 -15.6174 -29.4932 -15.6174 -23.9428 -12.8422 17.6846 3.80877 -21.1677 -21.1677 -10.067 17.6846 14.9094 -12.8422 -4.51671 3.80877 -7.29187 -4.51671 -10.067 6.58393 45.4362 28.7852 14.9094 12.1342
1074,3,5,0,188.761,54.3489,135.404,0,603,0,610,-16.1195 -10.7002 -7.99062 -10.7002 43.4922 57.0403 43.4922 84.1365 32.6537 -5.281 2.84787 -13.4099 -10.7002
1072,3,5,0,155.559,51.7533,135.254,0,603,0,610,-8.60151 2.65656 13.9146 11.1001 -5.78699 39.2453 50.5033 2.65656 8.28559 -0.157958 -8.60151 33.6162 16.7291
1090,3,5,2,891.262,46.582,132.83,0,980,503.411,1033,-0.870373 4.29911 4.29911 -8.6246 6.88386 43.0703 58.5787 22.3923 17.2228 32.7313 37.9008 22.3923 14.6381 17.2228 35.316 6.88386 32.7313 45.655 -18.9636 -18.9636 -16.3788 -24.1331 6.88386 17.2228 -13.7941 -31.8873 6.88386 37.9008 12.0533 9.4686 -13.7941 -3.45512 22.3923 27.5618 43.0703 22.3923 4.29911 30.1466 63.7482 81.8414 22.3923 6.88386 43.0703 32.7313 22.3923 17.2228 14.6381 -3.45512 14.6381 22.3923 17.2228 1.71437 -6.03986 43.0703 -6.03986 -0.870373 19.8076 1.71437 -18.9636
1095,3,5,4,386.85,53.0707,134.078,0,603,303.247,610,-3.44678 13.5844 -0.608255 -20.4779 5.0688 110.094 223.635 76.0319 -0.608255 -9.12383 2.23027 -9.12383 -11.9624
1096,3,5,0,0,54.3763,132.83,0,603,0,610,-12.8721 -15.4651 -20.6509 -2.50034 5.27849 0.0926051 15.6503 23.4291 -15.4651 -10.2792 2.68555 -5.09328 0.0926051
1073,3,5,0,73.9107,53.0185,136.572,0,603,0,610,-23.3351 -15.1336 6.7369 -4.19836 4.00309 -1.46454 25.8736 17.6722 12.2045 23.1398 6.7369 17.6722 4.00309
1069,3,5,0,113.558,47.8323,136.183,0,159,0,171,-8.87826 5.81886 5.81886 35.2131 11.6977 -2.99941 -2.99941 -11.8177 2.87944 8.75828 -26.5148 -2.99941 11.6977 58.7285 11.6977 -0.0599883 5.81886 11.6977
1047,3,5,0,0,47.7456,138.412,0,159,0,171,-14.5237 -14.5237 3.22029 -9.45396 5.75515 28.5688 10.8248 -1.84941 -1.84941 -6.91911 13.3597 -11.9888 -17.0585 -22.1282 -17.0585 -6.91911 8.29 -6.91911
1067,3,5,0,73.933,45.2384,136.026,0,159,0,171,6.9027 9.698 1.31208 -7.07384 -4.27853 1.31208 20.8792 18.0839 40.4464 26.4698 15.2886 9.698 1.31208 6.9027 4.10739 -26.641 -35.0269 -15.4598
1024,3,5,0,30.8517,46.3957,139.362,0,159,0,171,2.41796 -5.18504 -12.7881 -12.7881 20.1583 25.227 -5.18504 -2.65071 12.5553 7.48663 2.41796 30.2957 12.5553 2.41796 -0.116373 -27.9941 -20.3911 2.41796
1045,3,5,0,0,45.1593,138.152,0,159,0,171,4.25745 -38.3426 -23.3073 -13.2838 -0.754323 6.76334 -13.2838 9.26922 9.26922 6.76334 -3.26021 -0.754323 19.2928 -13.2838 -13.2838 -8.27198 -5.7661 36.834
1046,3,5,2,325.948,46.4991,137.19,0,159,82.5861,171,27.3326 21.9914 3.29735 -10.0556 8.63852 40.6855 72.7325 40.6855 30.0032 11.3091 11.3091 48.6973 30.0032 32.6738 16.6503 -7.38498 -4.7144 3.29735
585,2,5,4,1480,48.3391,97.7821,0,597,300.238,604,3.70001 3.70001 -20.4734 -9.72964 14.4437 256.177 978.693 248.12 1.01408 -4.35778 -4.35778 1.01408 14.4437
563,2,5,4,3627.93,48.1624,100.019,0,595,300.231,603,-33.2969 -10.026 5.48791 5.48791 0.31661 31.3444 39.1014 600.188 2322.23 613.116 -2.26904 18.4162 -4.85469 0.31661
564,2,5,4,21006.8,49.5387,99.1394,0,596,300.256,607,-10.0027 -23.6491 -30.4723 -10.0027 8.19247 80.9732 5889.79 9035.28 5882.96 76.4244 -7.72831 10.4669 17.2901 12.7413 10.4669 -0.905117 1.36928
586,2,5,4,888.917,49.7008,96.8376,0,597,300.223,603,-0.4255 -14.3252 -9.69195 1.89111 34.3237 145.521 557.878 136.255 4.20772 8.84095 -7.37534 -14.3252
562,2,5,4,361.5,46.9728,98.6818,0,596,300.146,603,16.2085 -6.71997 -11.8152 -1.62475 28.9465 6.01807 54.4226 209.827 62.0655 -4.17236 6.01807 -4.17236 8.56568
565,2,5,4,12530.6,50.7177,100.569,0,597,300.25,604,5.11149 19.0261 -14.369 -31.0665 16.2432 2147.96 8262.04 2147.96 7.89441 -6.02019 -14.369 -6.02019 2.32857
584,2,5,0,281.107,47.1209,96.4912,0,593,0,604,4.92287 2.45514 9.85832 14.7938 -12.3512 -19.7544 4.92287 -2.48032 4.92287 32.0679 118.438 41.9388 9.85832 14.7938 24.6647 17.2615 14.7938
607,2,5,0,38.3085,48.4721,95.5314,0,597,0,604,36.9218 2.94681 0.33335 -23.1878 -31.0282 8.17373 97.0314 16.0141 -4.89357 -7.50703 -20.5743 -23.1878 -12.734
542,2,5,4,12482.9,49.3313,101.424,0,594,300.243,604,8.0834 5.57652 -6.95786 5.57652 23.1247 20.6178 5.57652 35.6591 2103.83 8090.26 2131.41 65.7416 8.0834 -6.95786 -6.95786 20.6178
587,2,5,4,1407.16,50.9111,98.2142,0,597,300.273,605,13.0939 -3.9992 -16.2086 -23.5342 -8.88295 235.305 958.101 262.166 3.32644 -21.0923 3.32644 -1.55732 0.884558 -6.44108
540,2,5,0,325.494,46.7833,100.859,0,595,0,605,-8.22862 5.96864 -5.38916 -11.0681 -19.5864 17.3265 34.3632 62.7577 199.051 57.0788 -2.54971 11.6475 -8.22862 -13.9075 -8.22862 14.487
608,2,5,0,144.622,49.8169,94.5225,0,597,0,603,-1.9808 -8.99713 -1.9808 2.69675 -8.99713 26.0845 105.603 37.7784 2.69675 -11.3359 0.357976 2.69675
541,2,5,2,716.849,47.9427,102.239,0,597,300.385,605,-19.1131 -22.3454 -12.6486 -15.8809 -15.8809 100.48 465.723 152.196 29.3705 0.280348 0.280348 0.280348 0.280348 -6.18414
583,2,5,4,324.497,45.7646,97.4069,0,593,299.697,603,-7.64942 -7.64942 -4.83122 0.805203 6.44162 26.1691 28.9873 31.8055 28.9873 26.1691 107.897 37.4419 14.8962 14.8962 -21.7405 -24.5587
609,2,5,0,150.852,51.0568,95.8427,0,597,0,608,-7.92634 19.1564 24.0805 9.30811 -12.8505 19.1564 105.329 43.777 -12.8505 -7.92634 -5.46427 16.6943 21.6184 1.92192 -25.1608 -27.6228 -10.3884
543,2,5,4,5911.83,50.4773,102.901,0,595,300.263,607,22.4121 17.0155 3.52426 -1.87226 0.825998 30.5068 46.6964 980.294 3759.5 1018.07 22.4121 17.0155 3.52426 19.7138 19.7138 -4.57052 8.92077 62.8859
605,2,5,0,123.994,45.8861,95.2614,0,593,0,603,19.4049 28.614 5.59124 0.98669 -8.22241 -5.92014 37.8231 5.59124 -17.4315 -10.5247 56.2413 24.0094 0.98669 7.89352 -10.5247 -10.5247
561,2,5,0,113.408,45.6031,99.5416,0,593,0,603,-1.53322 0.929983 8.31958 8.31958 10.7828 0.929983 -11.386 -8.92281 -6.45961 -6.45961 64.9731 42.8044 13.246 -8.92281 -8.92281 15.7092
588,2,5,2,433.964,52.2785,97.2378,0,598,300.889,608,-21.0024 -15.1175 -9.23265 -6.29021 26.0766 184.968 126.119 46.6737 8.42197 -18.06 17.2493 37.8463 5.47954 5.47954 -9.23265 -21.0024
518,2,5,0,222.995,46.5527,103.019,0,597,0,605,50.062 3.97278 30.656 -15.4332 -20.2847 18.5273 79.1709 47.6362 11.25 30.656 -3.30446 -8.15596 8.82427 -10.5817
520,2,5,2,882.024,49.0793,103.687,0,597,300.498,608,11.5425 4.20522 -10.4694 -22.6982 -20.2525 128.939 586.298 172.963 -0.686312 -10.4694 -0.686312 6.65099 18.8798 11.5425 11.5425 -10.4694 -5.57785
519,2,5,0,290.693,47.6805,104.438,0,597,0,608,10.9735 26.8215 13.2375 -13.9305 -2.61053 42.6695 185.301 99.2694 13.2375 -11.6665 -25.2505 -18.4585 1.91747 4.18147 -16.1945 -22.9865 4.18147
566,2,5,4,975.732,52.1009,99.6675,0,597,300.503,608,-10.0793 -7.54658 -5.01383 -20.2104 -15.1449 136.821 605.381 220.402 20.3137 -27.8086 -20.2104 15.2482 50.7068 20.3137 -10.0793 -17.6776 -25.2759
544,2,5,4,3294.47,51.8738,102.075,0,596,300.349,609,27.1095 8.76012 -1.72527 -1.72527 8.76012 19.2455 506.816 2029.82 627.398 0.896073 6.13877 34.9736 8.76012 14.0028 21.8669 11.3815 6.13877 -4.34662 -20.0747
610,2,5,0,0,52.406,94.7913,0,598,0,608,-9.864 -17.1965 -19.6407 -14.7524 -2.53147 56.1288 48.7962 -4.97565 -26.9732 -12.3082 -2.53147 -2.53147 -17.1965 7.24524 -4.97565 -4.97565
560,2,5,0,52.3806,44.404,98.2832,0,593,0,603,-1.67295 -21.4599 -7.32636 -4.49965 -15.8065 1.15376 6.80717 -7.32636 1.15376 9.63388 32.2475 49.2078 20.9407 3.98046 -12.9798 -1.67295
521,2,5,4,673.939,50.1907,105.208,0,597,300.419,604,-4.22861 -4.22861 -14.4861 -8.33161 -0.125602 67.5739 356.836 221.437 47.0589 3.9774 -14.4861 1.9259 22.4409
498,2,5,0,337.388,48.7834,105.926,0,597,0,608,1.14653 20.33 23.0705 17.5895 20.33 53.2159 113.507 72.3993 17.5895 -15.2964 -23.5179 -26.2584 14.849 23.0705 25.811 9.36801 -9.81544
582,2,5,0,8.16592,44.5394,96.1897,0,593,0,603,-5.55669 -17.3949 8.64911 -5.55669 11.0167 6.28148 -0.821424 3.91384 -5.55669 8.64911 3.91384 27.5902 -7.92433 -7.92433 -10.292 -0.821424
522,2,5,4,2849.13,51.598,104.456,0,592,300.224,604,2.80862 -3.87749 -3.87749 13.9521 2.80862 16.1808 22.8669 13.9521 2.80862 18.4095 430.719 1696.62 555.526 54.0687 20.6382 0.579917 7.26602 2.80862
589,2,5,0,105.47,53.48,98.7147,0,596,0,608,-18.6657 -16.1286 -16.1286 -13.5915 -11.0544 1.63098 11.7793 32.076 37.1502 34.6131 19.3906 11.7793 14.3164 19.3906 -5.98027 6.70515 4.16807 -5.98027
567,2,5,2,366.105,53.2679,101.204,0,596,300.06,603,-2.30989 -12.0462 -14.4803 7.42643 29.3331 2.55827 46.3717 209.455 92.6192 -2.30989 -19.3484 -2.30989 7.42643
611,2,5,0,90.1305,53.6399,96.2037,0,598,0,608,-11.8368 -4.21353 -16.9189 -4.21353 -1.67245 0.868634 51.6902 21.1973 8.49187 13.574 0.868634 26.2794 23.7384 5.95079 -11.8368 -11.8368
649,2,5,0,0,46.0079,90.9499,0,1572,0,1588,-3.07433 -3.07433 -10.7018 -15.7868 7.09561 12.1806 4.55313 -8.15931 -0.531847 -15.7868 -10.7018 12.1806 9.6381 2.01064 -13.2443 -13.2443 -15.7868 17.2656 4.55313 -0.531847 -0.531847 -3.07433
545,2,5,4,1139.35,53.0045,103.666,0,595,300.348,606,21.1186 6.35316 1.43135 11.275 8.81407 6.35316 11.275 156.469 599.432 252.444 40.8059 26.0404 23.5795 11.275 -8.41229 11.275 -3.49047
500,2,5,4,430.319,51.2747,106.806,0,596,300.345,604,-2.28969 -4.43696 -13.026 4.15212 4.15212 19.183 49.2448 190.965 132.988 25.6248 2.00485 2.00485 4.15212 8.44666
499,2,5,0,142.217,49.8591,107.485,0,596,0,604,-18.5857 -0.17445 5.0859 10.3462 -10.6951 -29.1064 18.2368 126.074 76.1006 -0.17445 -31.7365 -13.3253 -10.6951 20.8669
523,2,5,4,1245.88,52.691,106.095,0,597,300.316,604,11.4814 5.71126 -8.71409 5.71126 23.0217 196.126 657.737 302.874 63.4127 -5.82902 2.82619 -17.3693 -0.058879
546,2,5,0,270.055,54.4095,102.83,0,595,0,606,-15.228 -28.7211 -9.83071 9.05968 0.963795 0.963795 11.7583 30.6487 173.676 127.799 22.5528 -12.5293 -17.9266 -17.9266 -15.228 -4.43346 14.4569
568,2,5,0,83.1507,54.6587,100.281,0,596,0,603,13.4653 16.3371 19.2089 -6.6374 -12.381 -6.6374 16.3371 42.1834 65.1579 -3.76559 -20.9965 -26.7401 -12.381
626,2,5,0,0,44.6945,91.9803,0,1572,0,1588,5.08105 -11.5633 -30.9817 -6.01517 -3.24111 -3.24111 -11.5633 -19.8854 -6.01517 2.30699 13.4032 5.08105 -8.78922 -11.5633 -3.24111 -8.78922 -17.1114 -3.24111 -6.01517 18.9513 24.4994 -6.01517
501,2,5,0,164.902,52.3285,108.486,0,596,0,604,-13.1422 -13.1422 -35.4119 -25.5142 -0.770098 28.9228 83.3599 88.3087 66.039 -3.24451 -8.19333 -8.19333 -10.6677 16.5508
647,2,5,0,0,43.4103,90.9024,0,1572,0,1588,-2.55249 -14.8748 -2.55249 -5.01696 14.6988 -2.55249 -0.0880168 -7.48142 -5.01696 2.37645 -14.8748 -7.48142 31.9501 22.0922 -5.01696 2.37645 -5.01696 -17.3393 -14.8748 -9.94589 -17.3393 -2.55249
524,2,5,4,449.917,54.1073,105.346,0,595,300.153,603,-0.640535 4.00928 1.68437 4.00928 15.6338 22.6085 22.6085 50.5074 194.652 127.229 6.33418 6.33418 4.00928 8.65909
478,2,5,0,0,50.905,109.121,0,596,0,604,-14.1093 10.4941 -1.8076 17.8752 12.9545 12.9545 5.57344 35.0976 3.11309 -26.4111 -23.9507 -26.4111 -6.7283 -14.1093
671,2,5,0,20.648,46.0079,88.7901,0,1572,0,1588,-3.10999 8.02348 -5.89335 -11.4601 -14.2435 5.24011 5.24011 -14.2435 -30.9437 -25.3769 2.45675 -8.67672 -19.8102 2.45675 -0.32662 13.5902 35.8571 35.8571 38.6405 10.8068 -5.89335 2.45675
